Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F16,F18,F22,F23,F24,F27,F28,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F68,F70,F71,F72,F73,F88,F90,F110,F111,F115,F117,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F150,F151,F152,F154,F155,F160,F161,F162,F166,F180,F182,F183,F185,F187,F188,F201,F208,F209,F218,F223,F245,F246,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F286,F287,F289,F295,F296,F297,F316,F318,F319,F321,F323,F324,F344,F345,F346,F361,F383,F384,F390,F406,F408,F409,F410,F412,F413,F415,F416,F417,F418,F419,F420,F423,F424,F425,F428,F429,F432,F433,F437,F438,F439,F440,F453,F454,F456,F457,F459,F460,F467,F468,F472,F473,F474,F476,F478,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F492,F494,F495,F496,F499,F500,F510,F511,F516,F517,F518,F519,F520,F521,F523,F524,F525,F527,F539,F541,F545,F547,F548,F550,F551,F553,F555,F556,F557,F561,F562,F564,F566,F569,F570,F572,F574,F576,F577,F581,F585,F589
2008-07-29 18:08,1,2942.31,2446.74,2172.9778,1222.6067,1.3658,101.84,201.4822,6.5073,418.8194,10.0409,191.4413,2621.75,-4299.25,-1993.5,7.2175,68.3556,101.9072,23.3453,57.6663,74.7081,42.3337,126.5662,65.83,5.171,350.1718,130.9627,721.845,143.3936,624.5282,203.7573,2832.0,23.9555,349.5864,114.9182,11.31,16.0445,21.1546,700.6904,148.7136,613.2182,128.4445,147.5378,465.6804,1787.9799,9073.13,104.1132804669119,229.28586264777317,768.0063,58.3318,-0.4258,1001.9434,38.7769,77.0,249.8,180.1,54.2,416.54,0.171,7.71,7.591,13.021,0.3621,5.0218,0.38,368.0,2518.0,3258.0,2.6,20.02,10.11,34.801,7.58,21.39,54.6,5.09,27.101,0.0,4.5112,126.1464,0.2733179064004094,3.7350220583538967,4.2139,26.212,2.6861,20.3137,79.8544,64.5401,18.5335,118.2617,0.0527,2.2847,4.1523,0.1051,1.8675,157.5423,1074.1298,1373.41,5.5385,2.7617,10.5646,2.0483,6.4838,17.6538,8.3462,5.261,2.6743,35.9167,0.15798521325083792,1.2929931333033862,1.3943,9.8109,3.5472,8.4899,7.3608,34.0698,12.5191,7.5707,3.1151,7.1897,401.9002,0.0,2.1589,116.6541,3.109,3.6058,3.0492,2.9109,58.5684,163.4312,3.8036,66.8571,63.2258,11.781,3.4054,7.7198,6.9735,5.2861,3.425,26.7966,5.7506,21.2478,195.2252,31.7242,37.7838,8.4811,0.0,21.0994,149.2613,154.1371,0.0,0.0,142.9297,106.4691,309.1304,0.0,56.9472,3.0612,7.504752095856249,0.1129,7.0552,9.1015,735.1351,0.0,49.0667,0.0,0.26125006986421395,0.1932842497839884,1.6333376805607926,5.2585,2.6267,0.0,0.0963,7.224,4.3259,5.4331,0.8516,6.9271,7.116,404.88801682446115,76.14607069667349,18.569135529512746,4.450270745767469,9.378939932267087,62.74778782499063,5.438585613233776,2.180235687913699,41.0905,259.8112665018389,11.662800244220719,4.853708380967145,23.16540664022952,533.1055,6.59,2.3055,1.2361,25.4953,92.7471052850923,1.9519,55.8324
2008-07-30 12:29,1,2935.94,2586.05,2164.4111,1206.6031,0.9799,100.5189,198.6318,2.2493,396.9681,9.9522,188.6797,653.75,-950.75,58.0,0.7398,63.4,84.0432,8.7487,50.2849,64.3732,49.7151,118.7784,14.41,5.143,350.5009,129.4427,720.7304,149.1045,629.0482,197.2575,2832.0,2.5209,346.4873,91.9636,33.7264,37.4791,46.2635,674.467,156.8709,595.3218,109.5826,126.866,468.4558,1841.8205,8249.76,103.46511848332668,239.26808686529654,704.9014,58.6473,-0.1419,1004.0281,44.6843,93.0,175.8,136.7,54.7,727.5059,0.8565,12.11,2.303,20.335,0.704,11.5184,0.46,2615.0,3803.0,232.0,1.6,17.56,11.13,35.743,8.03,18.78,50.936,13.67,89.846,0.0,3.0636,104.542,19.601170357451295,14.948973731602912,3.2904,27.117,3.4441,23.0517,61.8727,49.0014,20.3731,235.5668,0.2608,3.6006,5.3391,0.2117,3.5911,1307.5,1901.5,116.0,5.1458,3.0004,10.5768,2.3281,5.6985,14.6668,32.6838,15.1838,9.4645,33.4483,5.487273057781576,4.145459612100967,1.0293,8.563,4.2149,5.9879,5.2861,60.2937,87.4031,12.0475,4.0982,4.5585,0.0,485.6065,2.2759,102.3887,5.1226,7.0742,3.6904,2.8179,400.0,400.0,2.5237,31.3043,53.4181,1.8867,3.7112,8.5984,7.0535,5.3855,2.9855,25.8221,5.7506,542.2647,78.7218,36.4737,25.4693,26.5792,0.0,81.9893,0.0,149.4033,81.3187,66.6837,411.6863,102.8877,0.0,161.4245,41.2783,2.7982,8.337149884979217,2.1938,5.676,16.1466,328.0947,0.0,101.1287,0.0,0.8152626470601607,19.525422418779378,6.388507272838774,5.7689,36.8703,907.91,0.0562,5.6104,5.7479,4.6084,0.9228,7.7076,7.116,409.616,74.074,17.09,0.31,7.5999,65.3723,4.1722,0.4185,32.2583,263.542,2.28,0.9316,11.7924,535.2509,9.32,3.0902,1.7412,14.0012,109.4273,2.7309,109.4273
2008-07-30 21:16,1,3004.09,2388.74,2223.8,1503.1248,1.1705,110.06,200.0352,4.2144,404.6055,11.0203,189.0149,2320.25,-3017.75,538.5,2.2685,63.6,85.1197,9.1784,50.2165,64.229,49.7835,118.771,74.8,3.698,352.2036,143.1018,736.5657,133.4555,628.7609,129.8657,2849.0,15.9527,353.9182,119.0545,7.4773,24.0473,30.4154,706.1504,148.3109,621.2836,115.4989,153.9723,467.3114,1902.0905,8722.96,105.32529240695713,233.7780537663857,753.9392,55.9712,-0.615,1004.4368,38.7724,95.0,165.8,160.8,68.0999,297.1899,0.3751,7.09,2.859,7.51,4.5412,9.6466,0.41,3253.0,4349.0,744.0,2.8,20.7,10.0,17.966,5.88,14.12,52.203,6.08,85.912,0.0,3.0246,135.0925,11.49761682094153,10.931624173055683,2.3459,25.365,2.6061,24.7946,52.7503,52.8454,21.3523,106.2587,0.1406,2.0638,2.2414,1.3642,2.9867,1560.1131,2027.8528,359.805,6.4035,2.8055,6.2104,1.867,4.7527,14.5126,23.5595,4.4217,3.5663,52.1028,3.487356135974305,3.8175522320872104,0.773,10.6008,4.3222,5.5191,6.7316,19.7715,32.0435,6.4419,2.6432,8.7457,206.3425,151.1153,2.047,67.8394,1.8561,41.2075,3.2676,2.7656,144.114,138.1616,4.4025,27.7533,35.7585,2.8564,4.3011,6.988,11.1713,4.406,2.2457,40.1977,8.6073,38.1126,183.6233,25.2835,19.135,25.6666,0.0,74.3834,229.511,99.1575,0.0,143.5429,107.8892,360.601,0.0,143.2099,41.5108,0.8947,7.358770729579023,2.7629,7.1023,24.7576,769.2308,0.0,31.6049,0.0,1.2190956291410067,11.349747478189911,4.7079947312911035,6.3504,0.3815,0.0,0.8479,4.1913,5.2418,5.8869,1.0409,6.7215,7.116,399.008,72.098,15.45,0.47,6.2498,76.4442,3.8721,0.6519,32.2583,264.334,2.75,1.066,26.7783,533.7473,8.22,2.8877,1.54,12.0404,145.6339,2.4037,145.6339
2008-07-31 20:18,1,2990.22,2483.66,2206.5112,1244.1552,1.2691,101.6667,191.225,11.4142,408.2936,9.1557,182.0693,2658.25,-5157.25,64.0,7.3815,68.0,85.794,8.7599,50.3802,63.9715,49.6198,117.6882,79.42,1.886,363.9736,130.7109,733.3332,142.8191,637.5036,198.5732,2892.0,18.3209,360.1082,109.0318,26.1263,21.6791,29.9815,703.3516,142.2373,611.3773,111.7341,145.6322,465.7451,1775.4565,8307.91,102.1039579508784,227.44467818792847,714.136,58.1062,0.0473,1006.1589,38.6809,146.0,182.7,157.4,72.2,174.8,0.4694,3.38,7.58,8.432,0.4882,4.8294,0.35,265.0,11838.0,1687.0,1.4,15.71,7.31,19.906,5.02,15.29,56.273,3.75,61.901,0.0,5.0637,92.9583,-1.2718602094581515,2.3641072884010583,2.3288,7.12,4.6053,36.4612,73.5217,56.7312,23.3248,62.855,0.1527,1.2074,2.6859,0.1533,1.7367,123.2027,5088.9574,824.032,5.115,2.2264,5.727,1.5558,4.2151,17.4972,21.3161,4.1377,2.3499,28.6717,-0.22244738507968487,0.9472876327101738,0.6924,2.2381,6.749,6.1099,6.3374,14.0497,36.9824,3.3246,2.1971,8.9956,301.5478,0.0,0.6396,66.4086,2.0652,5.3318,2.7839,4.0147,229.5409,0.0,2.0588,42.3077,68.0747,12.9641,5.0199,5.5925,10.8036,3.5149,2.3984,28.3387,4.5908,20.4684,44.4379,17.2978,15.8463,11.9686,0.0,55.4003,303.5106,45.0176,0.0,77.5938,225.5916,544.9909,839.6601,158.3082,68.4923,8.0405,6.601460266443313,0.0603,5.2357,16.1683,896.861,455.336,66.5208,372.6708,0.08198414565187262,-1.3120023192930894,1.0531268634103839,17.2276,4.0383,0.0,0.0806,4.0078,9.0456,5.4935,5.0462,11.9059,7.116,403.422,82.242,21.77,2.11,10.192,87.3485,5.3963,2.5656,34.4987,246.422,12.19,5.0603,19.4405,535.8027,7.39,2.3288,1.3792,17.0532,87.3034,1.9589,87.3034
2008-01-08 5:52,1,2980.84,2628.76,2187.5222,1268.6598,1.4503,102.4622,195.2619,14.1603,426.2799,9.1136,186.1483,2698.25,-4228.75,-1994.75,7.422,68.1222,84.3585,8.7495,50.4362,64.2234,49.5638,117.7078,78.13,4.063,357.7509,130.1245,725.1731,139.9645,627.84,203.4994,2891.0,9.05,353.4373,99.1745,30.5082,30.95,39.683,685.4901,144.72,597.3318,103.4133,131.1704,466.1615,1780.3646,8999.1098,103.349105242935,230.70032498954433,760.5687,55.5313,0.0,1004.2077,41.9975,84.0,201.6,171.6,40.5,141.839,0.3901,4.26,9.301,8.417,0.4198,3.3745,-0.26721785786084074,768.0,2013.0,3523.0,3.0,13.52,8.14,17.355,5.55,9.72,80.761,4.49,63.059,0.0,4.434,125.5107,0.5090667417184704,2.8826646398736315,2.6554,24.105,5.0666,23.3475,76.622,62.6897,15.1427,59.81,0.1416,1.4624,2.7575,0.1345,1.3668,353.7272,881.5881,1683.2456,4.4627,2.473,5.1001,1.8775,3.0379,24.6111,23.1316,4.4945,2.8183,38.5539,0.2593575595389983,1.0087389395452688,0.8564,8.2934,3.8286,6.7632,6.5278,11.1802,26.8972,4.1576,2.027,3.7077,415.3191,543.2099,1.229,65.6838,1.9745,4.6062,-2.0790590393537,4.7026,47.6027,176.6136,4.4038,46.4789,59.8039,8.6075,6.0621,6.2556,17.4059,3.9653,1.5482,39.6861,104.1248,49.6133,22.0596,14.5073,9.349,9.6388,0.0,60.9777,254.1243,117.1958,0.0,268.6965,0.0,77.0472,208.137,542.2139,62.7188,3.9494,7.3552580545293145,0.433,7.0497,20.8047,0.0,0.0,74.7826,843.2432,0.43539373923195335,0.4435364759757858,1.2539294066726132,29.547,2.3966,0.0,1.5653,4.7819,9.5491,6.2521,1.6936,12.064,7.116,408.39,71.906,17.56,1.22,8.0411,87.9887,4.2998,1.6967,13.9158,264.742,8.56,3.7768,9.895,532.2164,9.7599,3.2033,1.8338,16.3616,187.3554,5.7753,187.3554
2008-04-08 0:39,1,2971.99,2502.62,2239.3,1192.7495,1.2479,100.1189,201.9597,4.7482,404.6931,9.6496,192.31,2703.75,-3914.75,1334.5,7.1745,62.8333,83.8746,9.2658,50.2261,64.3328,49.7739,119.104,73.32,2.051,351.2655,128.3009,719.4658,146.8727,626.4391,220.7331,2859.0,12.4309,347.1809,100.7318,22.91,27.5691,37.4995,681.9664,155.6164,603.5291,94.8504,138.3167,465.2124,1883.8396,9054.92,100.32073716244668,228.4031400098794,771.4724,57.7826,0.0,1004.2077,41.9975,119.0,114.5,141.8,95.4001,369.522,0.1696,6.9,6.407,18.685,0.8039,5.0181,0.3,424.0,1757.0,13977.0,4.8,18.43,8.67,32.633,7.75,16.99,56.977,7.5,99.301,0.0,2.5736,171.8003,1.536959500102511,-1.3831701768290436,2.5844,24.105,5.0666,30.9957,47.4083,52.1789,36.4053,136.6108,0.0553,2.5608,5.1165,0.2159,1.782,187.2011,741.3557,9883.2315,5.3995,2.4015,9.9304,2.1588,5.2706,16.5883,27.0557,7.1008,4.1032,50.9815,0.39411883824132676,0.008126885805231687,0.7591,8.2934,5.3672,3.8526,5.6661,30.9807,13.5951,6.8918,5.0567,3.8232,0.0,636.8627,1.6419,134.9359,4.6171,8.3304,2.4066,3.3368,44.8815,0.0,7.6393,36.8852,55.1506,8.563,1.967,6.7576,9.4589,5.2767,2.7122,25.8126,5.2322,60.3335,99.0397,27.2044,25.3071,18.9788,0.0,104.6923,703.3816,74.7126,0.0,97.4939,208.284,121.8623,433.7572,128.6364,34.1681,1.5126,8.37964899553824,0.2576,9.1197,27.4183,0.0,0.0,68.6627,869.5652,0.9418365199958418,1.5061694024790242,-0.5798594847926548,40.704,2.6626,0.0,0.1234,4.4725,5.3787,4.8728,1.6936,12.064,7.116,400.372,80.39,18.25,1.46,8.5986,67.9833,4.5583,1.8161,33.199,265.058,4.14,1.5754,29.6955,531.81,13.76,4.5061,2.5874,8.9008,15.2909,1.8952,15.2909
2008-04-08 20:58,1,2992.4,2467.07,2191.6667,1107.433,1.3529,103.4233,199.6784,7.6212,395.5722,10.1679,189.5104,1505.5,-1941.5,502.0,1.4817,62.7556,85.6039,8.7588,50.179,64.1668,49.821,118.6704,14.14,5.103,354.0755,154.8682,755.794,136.2627,645.2064,201.2522,2875.0,11.5591,357.5818,126.4273,13.7328,28.4409,39.2802,716.5138,147.4645,631.4736,93.5638,162.0085,469.4651,1805.2925,8887.5198,102.24093479915315,238.59824402656176,781.5414,57.887,0.0473,1006.4114,44.814,92.0,162.0,144.3,70.3999,774.816,0.6112,8.1,3.617,6.156,0.4659,9.4016,0.3,3218.0,3986.0,1104.0,3.2,12.1,11.19,21.486,5.89,13.04,48.896,7.92,72.05,0.0,4.9126,106.5371,19.173667420098642,12.984604517621028,2.0666,21.357,4.0441,24.2871,60.0743,55.5934,24.1213,244.0673,0.1968,3.1604,2.1656,0.1337,3.0255,1746.5985,2243.428,585.3819,4.1373,3.3804,5.9438,1.9145,3.9535,17.601,18.8217,5.131,4.6735,32.0989,5.378535584457582,4.05759961018302,0.6917,5.5066,4.1167,5.4137,5.849,69.965,45.1768,7.8319,4.2298,7.0768,730.3633,0.0,2.196,47.4598,1.5562,4.5822,2.4066,4.0078,205.3052,219.9203,5.0992,35.8566,49.2847,2.0964,4.1171,7.2255,15.7186,4.3225,2.0211,24.2959,1.7163,68.5174,114.0337,27.8472,31.2499,36.4566,0.0,77.0063,282.5225,364.6701,574.0113,128.7319,644.3603,112.9412,135.8173,91.2015,77.5737,2.3438,7.6100292276165815,0.1019,5.9014,24.7224,0.0,0.0,117.8744,858.5366,1.4746902152423558,19.10227015022925,5.542325665009804,9.838,1.9221,0.0,0.4448,3.5701,6.8054,6.047,1.8575,9.0242,7.116,411.426,73.26,23.42,1.63,10.5828,88.3507,5.6924,2.2249,24.2141,264.156,10.29,4.1759,6.4671,533.9136,9.27,3.3384,1.7362,17.9666,192.2985,6.5274,192.2985
2008-05-08 7:12,1,3002.85,2502.05,2232.5889,1717.275,1.67,104.1067,198.8576,5.7237,403.9325,9.4372,189.4203,2579.75,-2079.25,181.0,7.1235,60.2667,85.8965,9.2405,50.157,64.0502,49.843,119.2274,74.19,2.634,353.6709,156.6227,757.4377,134.71,645.0036,194.1495,2875.0,18.5764,354.1645,135.1991,10.6818,21.4236,30.0601,727.3776,144.9582,634.3218,25.5711,163.8571,470.4647,1787.9799,8721.5101,102.24437548618056,234.0449334102455,725.5646,59.2637,0.0,1001.0291,38.0893,86.0,213.7,164.1,60.5,245.0861,0.5144,6.03,3.443,13.191,0.9413,11.1657,0.42,171.0,4597.0,403.0,3.3,14.42,11.28,22.5681,6.13,11.67,79.699,11.59,10.399,0.0,3.6287,126.1464,1.7287222010843957,2.088152872903489,2.664,15.366,3.3889,23.3035,73.4182,54.3442,19.5188,78.9197,0.1837,1.7272,3.789,0.2736,3.6151,73.4909,2187.4828,183.1375,4.4137,3.4849,6.1942,1.8027,3.6098,22.9007,3.3325,10.8488,7.3986,35.9167,0.4631405247680176,0.641531874402884,0.769,5.4086,3.8665,7.1166,6.5586,14.2718,30.8039,5.7921,3.0264,4.7183,602.2642,401.1585,1.9375,60.1531,3.2656,9.9739,3.3647,3.5298,221.0893,222.6519,5.4757,25.2632,42.8223,13.2623,6.0767,7.202,12.4659,4.5505,1.8093,41.0503,1.7163,62.3911,164.954,54.0991,60.3792,26.6958,0.0,40.667,190.8087,40.4883,0.0,81.6619,458.5103,641.4508,0.0,151.3932,47.3208,2.4885,9.242447045282447,0.1129,7.0552,26.214,0.0,0.0,65.2038,278.6517,0.4551253533473636,1.6971374309518348,0.8783312214616554,8.3082,1.0703,0.0,0.1102,4.4952,4.5405,5.6692,2.5433,8.8973,7.116,406.308,73.16,27.75,11.42,10.3714,303.55,6.8298,15.6096,17.8215,260.32059651341063,6.480485600782515,2.1645569889711176,23.018233623898265,532.1818,11.6,4.1584,2.1797,12.8759,45.6835,1.8612,45.6835
2008-06-08 5:40,1,3003.13,2714.3,2171.9,1811.8799,1.3811,99.22,199.1319,5.5904,414.1055,9.7109,189.421,2620.0,-5583.25,-588.25,7.2677,67.6333,85.324,9.6272,50.4945,64.1596,49.5055,117.796,65.55,4.682,360.4536,127.5782,725.3678,142.7427,630.7745,216.5385,2894.0,6.6636,354.6227,94.2418,32.4018,33.3364,43.541,681.8268,149.5082,598.3727,73.701,138.132,460.2407,1761.9102,8857.02,102.5450384778723,230.77523608547912,699.5907,58.8617,0.0,1001.0291,38.0893,118.0,189.7,164.3,44.8,169.5431,0.4018,5.71,5.123,13.747,0.9728,11.4284,0.45,445.0,6102.0,3536.0,1.9,12.77,7.22,18.004,4.65,11.76,57.741,6.45,88.611,0.0,4.1869,101.0912,0.9937008911390617,1.784231217205324,2.2887,15.366,3.3889,31.2321,68.4225,56.4517,13.1989,64.1327,0.1579,1.8979,3.8379,0.2771,3.6991,212.4068,2950.4505,1679.6066,5.0305,2.1434,5.1967,1.6364,3.5185,17.8067,26.7676,8.9551,7.1954,35.7538,0.31949114605987905,0.5999857492548402,0.6831,5.4086,5.3852,6.3167,6.0531,9.3573,29.0909,5.7549,4.9359,7.7387,617.8964,407.4199,2.4358,91.6398,3.3197,10.0179,3.609,2.9904,109.2912,601.105,2.8093,34.9138,101.6688,14.3175,6.2899,5.6593,9.7346,3.2576,1.8644,26.6655,5.4007,96.794,50.7689,19.3482,15.0065,46.8326,0.0,120.2304,566.3869,105.7562,46.9578,428.651,349.7198,573.4104,0.0,237.5297,55.0842,1.6311,8.280306929126196,0.285,5.7376,20.858,214.7882,204.333,44.8598,800.0,0.45216942377199354,0.9648132644586296,0.7714532808940406,49.2141,1.7873,0.0,0.1262,3.8883,4.6823,5.8837,2.5433,8.8973,7.116,399.94,80.588,15.93,1.44,6.6333,85.1656,3.9831,1.7869,22.6253,263.388,4.04,1.9797,17.9238,527.1709,11.21,3.6972,2.1264,23.5428,289.9234,2.3794,289.9234
2008-07-08 11:40,1,2973.86,2359.01,2196.6555,1066.1908,1.2188,101.89,198.2289,9.5221,403.3885,10.7177,187.5112,3051.25,-3718.5,1500.25,5.2713,65.8,85.4579,8.6667,50.2987,64.2122,49.7013,117.955,14.55,4.866,358.9764,124.9991,721.505,147.7673,631.7427,214.7661,2910.0,26.7745,357.16,111.7736,10.5591,13.2255,20.1161,701.3889,152.25,621.1836,72.1031,150.57844459716557,469.9912082902678,1832.1146,8549.8,101.85057532613541,230.4896360154704,738.6785,57.9642,0.6623,1012.1967,36.5767,136.0,123.9,151.3,64.0999,480.957,0.1297,4.58,12.328,6.774,0.8158,3.6348,0.45,562.0,788.0,157.0,3.1,14.82,7.08,16.977,6.32,9.41,40.839,9.01,104.261,0.0,4.7209,63.5398,-1.0758102730642678,3.966250912362403,2.9093,8.14,2.3331,34.4617,48.7921,48.2584,22.5106,149.675,0.0405,1.4215,2.2494,0.2329,1.3352,247.4448,361.1809,68.4513,4.422,2.1717,4.8639,1.7369,2.742,12.7978,29.4107,6.457009229503958,5.333621188744979,18.7764,-0.162141338786419,1.4876453154810236,0.8653,2.7696,6.0503,4.1663,6.4137,45.1098,10.6427,4.495,3.5498,3.6098,0.0,0.0,2.1292,129.4674,1.6793,7.6113,3.609,2.5684,21.1913,10.4649,4.7112,19.0813,25.1246,3.4017,3.9971,5.664,10.4207,4.277,1.4895,19.0156,4.8682,33.6514,128.9886,68.1262,64.0186,40.9515,0.0,144.5999,230.2835,194.4346,0.0,292.4117,183.7686,125.7636,128.3202,559.7668,67.2986,2.3187,6.61407870556082,0.0569,3.4681,32.8879,0.0,0.0,68.7631,0.0,0.3750791289693791,-1.110067233159902,1.7258550131053063,23.8527,2.1444,0.0,0.1249,5.0191,4.5816,5.2619,2.9848,6.3787,7.116,401.08,80.404,21.84,1.53,10.2357,48.3734,5.4453,1.9029,32.8864,265.296,5.22,2.0481,8.6607,535.0655,8.1,2.8442,1.5138,5.1798,94.19725662212323,2.5391,58.5665
2008-08-08 8:44,1,2959.86,2491.19,2208.0,1835.9832,1.5714,100.2478,196.7845,3.3456,419.7146,8.0711,188.7133,2984.0,-952.75,1437.0,4.9585,63.9,84.5407,9.1638,50.1709,64.2232,49.8291,119.7114,74.21,2.963,365.1745,134.7691,740.0988,140.8545,640.7982,204.4244,2870.0,26.4509,364.0036,121.22,8.3455,13.5491,16.2355,723.8633,147.2291,632.4527,222.2734,146.73819365836852,471.57065027334215,1881.9657,8564.08,103.57652433885777,225.62484065834906,743.4139,59.0892,-0.0473,1000.0948,39.2181,73.0,184.5,95.8,51.7,846.8969,2.8181,10.26,5.295,16.435,1.6223,5.6626,0.18,774.0,10391.0,138.0,4.6,15.01,7.74,22.876,3.84,15.5,57.751,3.55,37.836,0.0,4.4947,138.3851,-1.268126089001754,0.6501842162635718,4.5096,13.363,3.72,19.4722,68.4336,38.9485,16.5258,293.0355,0.9016,2.955,5.2573,0.5074,1.9815,345.8902,4777.9626,57.4978,4.8377,2.3517,6.6825,1.0947,4.8146,19.443,10.2951,8.95941363692413,7.697905668386282,49.5449,-0.2868245065679025,0.6813021768177343,1.2621,5.3196,3.3281,6.2334,3.8456,46.1277,179.3389,10.2346,4.9267,6.6146,0.0,0.0,1.5273,158.2659,3.9158,20.0998,1.459,1.8114,0.0,9.6033,7.1987,12.3288,37.9518,3.7453,2.3479,5.7432,9.7109,2.7262,2.4189,28.2505,5.1235,13.4211,213.7686,26.201,25.4997,7.2331,0.0,17.0223,0.0,240.0644,371.4286,162.2556,197.0461,145.1566,0.0,612.4675,63.419,3.1587,8.844217148119341,1.3638,7.3532,22.9395,919.4805,0.0,98.0306,0.0,0.20198248248343464,-1.3480937064041418,0.326938680504683,11.4453,2.9804,0.0,0.106,7.6318,4.1329,6.2993,3.5363,9.4854,7.116,404.498,81.316,18.15,1.68,8.3114,47.0943,4.487,2.066,16.8093,245.062,4.59,1.8099,33.1318,535.4327,10.45,3.559,1.9517,14.5937,128.2819,2.763,128.2819
2008-08-08 12:37,1,2964.77,2524.44,2181.5111,1177.083,1.3012,100.9333,195.5249,11.7113,408.0994,9.8767,185.6482,2966.75,-4438.25,1576.75,5.0897,69.0111,84.818,8.6309,50.2512,64.2144,49.7488,117.4996,78.31,2.408,358.2536,152.1936,757.5634,136.8164,647.2636,221.8122,2889.0,-12.1527,363.4,120.0409,23.1272,32.1527,42.2381,715.3253,140.6955,624.1364,116.9935,159.4074,464.729,1802.995,9209.45,101.34644441753868,231.9910940436202,786.0266,58.974,-0.0946,1012.6356,40.0084,127.0,165.6,152.0,60.6001,377.64,0.0904,6.18,13.812,11.782,0.4411,5.5518,0.41,448.0,4048.0,53.0,3.2,15.39,6.38,24.483,6.48,20.22,56.252,6.63,105.003,0.0,3.4617,81.6494,0.7638472473439775,0.9897238518533804,2.9257,9.28,3.4688,31.3971,56.7401,56.7683,21.3122,116.062,0.0285,2.0836,3.6247,0.1331,2.0277,207.906,1828.5727,23.7539,4.4012,2.0105,7.5104,1.6939,5.5044,16.9551,35.3803,4.3927,2.3729,27.0638,0.23280675220737646,0.508463548131739,0.9903,3.2576,5.8347,5.5856,6.0211,32.0827,6.9466,6.1228,4.0317,6.7415,513.4421,933.1137,1.6525,117.9376,2.887,4.4661,3.2774,3.1675,91.2071,3.3613,4.6369,56.25,38.1356,2.2187,3.4309,4.192,8.0268,4.7363,3.1239,25.3602,5.2467,54.5557,69.1393,20.6203,19.3947,22.4486,0.0,89.7512,219.5726,218.5615,267.4464,94.6698,501.573,426.5525,383.1325,298.4946,46.711,1.6133,6.085177395908655,0.0888,4.5285,16.9548,375.5372,464.2254,141.0405,455.814,0.3464321499057972,0.7479965374178565,0.41995499975216344,16.241636621428576,2.986,0.0,0.0724,4.961,4.6202,4.6153,3.7432,8.6702,7.116,400.444,81.354,21.11,1.44,9.2421,83.5888,5.2717,1.77,57.5388,262.136,7.28,2.6124,10.4638,536.0109,6.11,1.9061,1.1399,14.0347,95.3647519711141,3.1012,128.2819
2008-09-08 9:16,1,2889.26,2529.16,2184.8778,960.8486,1.016,102.5333,197.595,4.4969,410.5465,9.4154,188.1796,2650.25,-3759.75,-831.5,7.2737,70.1889,84.87,9.4832,50.381,64.23,49.619,118.205,65.34,3.102,350.0027,145.0791,740.3189,141.0573,636.1391,228.2032,2827.0,2.5827,350.7109,107.6618,31.4,37.4173,48.12,692.1989,146.3664,604.7391,108.4071,140.0144,464.7247,1791.5292,8513.0,101.53368286063059,232.8594258392624,738.8106,57.9178,0.1419,1004.8728,36.9917,127.0,107.2,74.7,76.7,558.185,0.4409,6.79,4.712,24.113,0.3703,4.2193,0.6,387.0,1424.0,1790.0,3.1,15.51,9.2,33.6,8.27,18.11,71.412,8.9,59.247,0.0,4.6847,94.5033,0.44217153309478086,5.343296070056098,3.0988,17.942,4.2332,31.3971,34.6472,25.0115,25.2959,158.0936,0.153,2.1479,6.8362,0.1143,1.3929,161.1653,609.3797,746.7934,5.2221,2.6606,10.3893,2.4886,6.2002,18.179,19.7701,3.5017,3.2323,28.274,0.24769552428572839,1.4893562643831957,0.8424,6.1702,5.8347,3.7103,2.9535,58.0929,43.3916,6.6222,4.3672,7.1378,492.9432,0.0,1.6743,104.7831,5.8734,3.9329,4.7961,6.1523,37.8749,215.2736,4.4167,137.1951,178.4338,17.3774,3.5995,6.3414,4.4981,5.8629,2.8469,31.2932,7.7588,344.597,38.5669,23.7858,20.8582,4.9742,0.0,54.6523,0.0,141.1972,0.0,0.0,226.1082,131.6153,84.41,772.619,65.9004,1.2557,7.143588268633374,0.2913,5.275,24.1391,0.0,0.0,111.7043,800.0,0.2928421234892866,0.4312857360900324,2.3008541777403417,27.8511,2.3722,0.0,0.0453,5.3504,4.1607,6.8647,4.1391,11.4437,7.116,402.792,81.476,19.71,1.75,8.9499,39.0201,4.8933,2.1479,32.8864,260.308,3.36,1.5174,21.2832,531.7309,9.84,3.6718,1.8506,10.6375,94.05212578433535,3.1548,23.3511
