Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F16,F18,F21,F22,F23,F24,F27,F28,F31,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F67,F68,F70,F71,F72,F73,F83,F88,F90,F110,F111,F115,F117,F122,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F148,F150,F151,F152,F154,F155,F158,F159,F160,F161,F162,F166,F167,F180,F182,F183,F185,F187,F188,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F207,F208,F209,F218,F223,F225,F245,F246,F250,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F283,F285,F286,F287,F289,F293,F294,F295,F296,F297,F316,F318,F319,F321,F323,F324,F332,F333,F335,F336,F337,F338,F339,F340,F341,F343,F344,F345,F346,F361,F363,F383,F384,F388,F390,F406,F408,F409,F410,F411,F412,F413,F415,F416,F417,F418,F419,F420,F421,F423,F424,F425,F426,F427,F428,F429,F430,F431,F432,F433,F434,F435,F436,F437,F438,F439,F440,F442,F452,F453,F454,F455,F456,F457,F459,F460,F467,F468,F469,F470,F471,F472,F473,F474,F475,F476,F477,F478,F479,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F492,F493,F494,F495,F496,F497,F499,F500,F510,F511,F516,F517,F518,F519,F520,F521,F522,F523,F524,F525,F526,F527,F539,F540,F541,F545,F547,F548,F549,F550,F551,F553,F554,F555,F556,F557,F561,F562,F564,F566,F568,F569,F570,F572,F574,F576,F577,F581,F585,F589
2008-10-08 15:59,1,2936.64,2509.65,2221.9444,1551.6947,1.5296,99.2678,200.3313,4.7401,428.7618,9.3127,191.0186,-1480.75,609.5,-937.25,125.75,0.7652,61.3333,3.4941,85.0922,9.2007,50.1899,64.2199,49.8101,118.2566,74.57,1.946,356.6718,148.2945,749.0804,133.2645,638.2309,66.8028,2880.0,12.8982,363.3164,121.1927,10.8136,27.1018,34.6022,714.4782,0.7873,142.9082,627.4173,78.4583,165.6019,461.8154,7.3674,1859.3656,8538.2901,,,744.9208,59.1221,3.51,0.2365,1003.8518,37.2527,93.0,170.5,171.6,59.5,326.111,0.3041,4.21,8.2702,5.776,13.117,0.2726,8.0124,0.2,,5923.0,2438.0,3749.0,503.0,3.2,1.3,17.48,7.14,23.956,9.48,24.53,31.94,5.98,23.08,1.098,9.83,14.16,5.98,8.127,21.183,0.3406,11.84,14.16,104.524,0.0,3.8328,108.5968,1591.7002,,,173.89,4.4628,19.256,3.2025,25.9567,70.8351,61.5839,18.4097,94.5242,0.099,1.4077,2.5972,1.8402,4.5992,0.0807,2.5362,,2961.5,1219.0,1874.5,251.5,5.4567,2.219,7.0527,2.7153,6.4163,10.8059,1.5679,7.9317,2.7746,11.0147,1.5679,2.0838,6.1319,0.0945,3.0894,5.2142,32.363,4.4092,5.0876,32.999,567.2815,,,58.9857,1.259,5.5788,4.3078,5.806,6.8376,2.6778,21.0164,19.8827,4.2411,2.7832,8.2781,209.6948,364.5412,0.9323,4.1283,121.8542,3.0593,2.927,0.8833,4.1946,1.5939,2.471,400.0,400.0,400.0,400.0,400.0,400.0,400.0,5.2174,55.9809,45.2119,1.9175,1.6445,4.9009,5.4314,4.8147,3.1981,19.0372,7.1137,3.8434,47.8124,5.1071,46.3631,6.3526,11.3496,8.111,130.9457,22.0649,23.4868,2.9648,43.263,8.285,0.0,2.2569,133.2224,779.102,161.9197,134.0541,125.3142,124.7056,175.1601,158.6943,208.3333,52.023,2.2342,,1.6059,0.0479,5.8405,22.9276,18.6419,562.249,399.5785,74.6667,0.0,,,,5.684,2.111,0.0,23.3434,0.0852,7.5485,6.5134,2.1452,6.3394,4.5063,1.9182,8.5967,7.116,407.112,76.834,1.0552,25.14,1.5,11.6094,0.6068,77.6952,6.1752,1.9523,69.6312,243.178,7.17,2.8432,2.9485,30.3087,532.0545,9.38,3.5158,1.763,17.2239,118.2289,2.7935,118.2289
2008-10-08 20:07,1,3074.69,2391.71,2221.9444,1551.6947,1.5296,99.2678,201.0161,5.1672,417.2615,9.4571,191.5589,-5345.0,2614.0,-7236.5,-6083.25,7.0812,64.1333,3.3009,85.6626,9.1502,50.2288,64.1871,49.7712,119.3708,72.29,3.958,357.3218,148.1245,749.6201,134.6209,640.0673,72.4651,2880.0,12.3073,361.7682,120.4318,13.2064,27.6927,34.9855,714.6346,0.7567,144.6609,626.8609,82.3511,161.9962,464.8647,7.4638,1829.0059,8932.8999,,,744.4078,59.0127,3.093,0.1419,1004.8728,36.9917,90.0,74.6,102.5,59.5,326.111,0.3041,4.21,8.4912,2.932,19.383,0.7624,7.7288,0.2,,275.0,399.0,5617.0,16855.0,3.3,1.1,17.69,8.61,25.141,11.24,17.18,30.463,8.0,14.51,0.933,5.5,22.81,8.0,8.626,23.105,0.1702,20.75,22.81,49.938,0.0,4.1614,164.0906,1169.5,,,104.4417,4.6582,17.942,4.2332,27.5907,27.3041,31.3388,18.4097,94.5242,0.099,1.4077,2.6481,1.0439,5.1748,0.205,2.4599,,112.9926,170.5696,2610.2404,7927.3992,5.5162,2.7593,7.3807,3.6771,4.8472,8.7353,2.454,5.119,1.8351,9.202,2.454,2.5729,6.9874,0.0468,5.6222,6.0699,19.4009,5.8905,2.7526,53.9414,329.6399,,,30.0787,1.2911,6.1702,4.0794,2.4263,4.2856,2.6778,21.0164,19.8827,4.2411,2.7832,5.1541,430.3511,418.0781,0.8885,4.2241,56.7427,4.6453,8.0617,0.7944,4.0347,1.5939,2.6855,5.145,15.264,77.6204,277.0723,11.1177,6.1324,2.8526,5.1455,40.4082,41.9028,7.9978,0.6953,4.9507,5.4047,5.8127,3.3538,18.1904,8.3494,2.6841,42.0382,5.1071,65.0022,4.0109,9.3657,4.5669,172.7193,28.8885,24.656,3.2331,22.4882,14.3439,0.0,3.6388,60.6404,894.9523,140.7104,0.0,33.0988,284.0237,248.7281,630.9859,760.9375,55.7545,2.1985,,1.7835,0.4271,8.9716,11.15,13.0921,0.0,550.2439,123.5443,851.6129,,,,12.6467,4.4161,0.0,14.0302,0.1153,7.8936,4.137,0.3955,7.5259,4.1391,1.7855,11.4437,7.116,,,,,,,,,,,59.3942,244.482,10.48,3.8235,4.2866,23.9308,532.4191,12.41,4.21,2.3309,16.7292,,3.085,211.6182
2008-10-08 22:26,1,2938.03,2480.9,2138.8778,1046.6043,1.2559,103.34,200.7632,6.1867,421.2201,9.9513,190.8119,-7150.25,2998.0,-3287.6667,1410.5,4.9367,63.1333,4.5949,85.2575,9.094,50.249,64.235,49.7511,119.6672,13.92,4.839,359.4255,129.0055,723.7822,136.2964,624.7273,69.5736,2894.0,21.7573,356.8064,110.7627,13.1337,18.2427,21.8247,701.9575,1.0699,144.0245,611.5936,61.1503,,,7.1572,1836.552,8438.2601,,,705.2311,59.0053,3.093,0.1419,1004.8728,36.9917,80.0,124.3,143.1,54.5,353.903,0.1767,5.39,8.3001,7.531,15.227,0.1958,8.2006,0.28,,1661.0,551.0,1886.0,100.0,4.7,0.8,16.79,8.44,16.346,7.74,10.43,40.203,7.79,15.06,0.322,3.5,17.36,7.79,9.557,21.978,0.1035,8.24,17.36,31.604,0.0,2.7076,182.1221,502.3994,,,55.2815,4.7405,17.942,4.2332,21.2352,49.0532,53.6717,19.3847,111.5946,0.0574,1.9688,2.6043,2.0953,4.7271,0.0635,2.5752,,790.6033,238.9742,1064.6569,42.9379,5.5,2.5867,4.4664,2.0383,3.3505,11.9689,2.2036,4.4579,1.0845,6.0251,2.2036,2.4938,6.326,0.0355,2.0066,5.2115,9.3618,,,54.2373,163.7842,,,18.245,1.3044,6.1702,3.6495,4.2307,5.7681,2.5481,33.8144,14.0706,5.2158,3.1462,8.4348,734.0757,436.1095,0.7752,4.1343,121.7283,3.615,1.9678,0.5923,4.2977,2.2249,2.4499,23.23,18.3789,57.3659,7.0897,9.3946,5.3645,0.6279,7.4446,24.8276,44.186,2.1763,1.1012,4.6713,7.0197,6.5424,2.2584,18.7675,5.6788,1.6695,57.7848,5.4007,35.8041,4.2208,3.0692,3.1599,132.1795,42.7019,43.7898,3.131,9.6725,5.7213,0.0,2.8385,51.6825,219.1444,199.6942,318.5714,869.3446,442.5,55.4948,320.0,255.6981,37.8306,2.2255,,3.0647,0.2273,9.9165,59.2798,5.9538,963.1841,952.5581,171.1628,245.7516,,,,18.2085,4.193,0.0,7.8388,0.112,8.0341,5.4919,2.1348,6.6988,4.1391,1.7855,11.4437,7.116,408.2,73.582,0.8501,22.27,1.3,11.1961,0.54,66.4235,5.4557,1.7667,84.391,242.286,3.1,1.2537,1.2795,23.3691,535.6864,10.25,3.6083,1.9134,9.6275,,2.2701,211.6182
2008-08-16 9:44,1,3038.21,2521.84,2273.7556,1549.8407,1.4105,105.0467,198.4092,14.1879,426.1956,10.0229,188.3863,-6511.5,3124.0,-5585.0,1369.0,5.08,70.9778,4.626,85.482,9.3998,50.4069,64.2033,49.5931,118.3028,65.12,2.939,351.6955,138.7636,726.0449,131.1364,621.5955,53.1335,2835.0,25.5282,348.7482,124.2918,10.2433,14.4718,18.5633,707.4816,1.047,140.7909,613.8309,107.5406,147.5536,466.2773,7.5128,1795.1792,8037.17,,,656.0378,56.1472,3.024,0.0,1014.2044,37.8886,110.0,55.4,137.7,111.9001,136.066,0.4069,6.9,12.6565,9.745,11.587,1.451,11.2055,0.59,,438.0,779.0,7241.0,57.0,3.9,0.6,14.94,9.2,31.869,10.89,14.55,31.056,6.3,18.72,0.422,11.37,17.67,6.3,6.698,36.726,0.1659,7.93,24.35,55.285,0.0,3.8877,156.2135,1006.2002,,,77.9276,1.9267,11.49,3.3912,30.6953,20.6508,42.3555,33.9937,48.8869,0.1272,2.027,3.9197,2.5709,3.1741,0.4002,3.5641,,201.0133,332.6029,3206.8469,25.6515,5.0178,2.6521,9.3491,3.1794,4.8607,7.9414,1.7481,5.9524,3.2372,8.5956,1.7481,2.4673,11.3063,0.0459,2.0851,7.8113,19.9741,6.5093,2.5555,48.6883,344.5932,,,23.7367,0.6217,3.5452,4.9735,1.8234,5.4603,4.9214,8.7794,28.8464,6.5685,3.8427,4.9684,270.3583,945.0667,2.7607,6.379,68.6852,2.7187,14.4771,1.7835,5.9481,4.6802,4.7715,6.7266,24.936,129.6509,4.1636,13.4194,4.5563,3.1693,5.4947,25.9615,61.6071,3.6749,1.9916,4.248,8.2574,6.63,4.3894,20.1661,8.3043,2.3408,58.449,6.1587,24.6786,5.3678,4.1498,9.1478,172.5034,43.5329,36.0821,5.1911,15.8452,5.6325,0.0,3.9669,51.4085,631.3901,127.2031,315.2866,79.6278,0.0,66.2226,473.2394,89.7447,51.748,2.6005,,3.4666,0.2114,8.7018,38.38,12.5193,0.0,0.0,65.3061,0.0,,,,17.149,0.7736,0.0,11.8785,0.0424,3.4315,3.1496,0.5006,6.8548,3.9396,1.1329,8.9504,7.116,413.142,73.84,0.703,11.72,1.45,5.3751,0.5947,59.7293,2.8368,1.9637,39.2586,261.892,7.25,2.9035,2.7683,12.2133,531.9191,8.45,3.0961,1.5886,15.6838,,2.5302,44.1754
2008-08-16 15:19,1,3037.49,2463.11,2205.2889,1630.3112,1.2733,98.8056,199.7563,6.8695,396.9662,10.3504,189.4059,-6057.25,2609.0,-4709.25,-2523.5,7.3855,69.0667,3.4074,84.3232,8.5218,50.3583,64.2803,49.6417,118.102,78.42,3.645,355.7327,140.5945,737.2861,135.7709,632.0982,174.1437,2845.0,20.8336,356.8482,121.4282,13.8522,19.1664,27.9009,709.3852,0.7465,141.6909,619.9673,71.0513,155.8066,464.1607,6.786,1801.128,8745.81,,,746.2591,59.6121,2.992,0.5677,1012.1633,35.3906,80.0,68.7,163.9,58.3,468.7301,0.5377,6.16,4.8596,3.482,8.915,0.3398,4.7703,0.57,,2017.0,606.0,3360.0,6857.0,1.3,1.4,18.26,9.59,32.019,7.57,20.56,45.544,5.18,24.83,0.999,8.11,14.54,5.18,9.2899,34.156,0.2637,11.39,24.71,100.343,0.0,4.1052,132.916,1631.0996,,,159.6516,2.1871,11.82,2.866,20.7374,28.2032,46.8474,20.4503,192.1582,0.1775,2.2417,1.6726,1.3234,2.6657,0.1002,1.6212,,969.1761,260.7016,1515.4571,3267.0697,5.3134,2.8525,9.5862,2.6756,5.7026,15.5202,1.615,7.9441,2.4091,10.6464,1.615,2.8779,10.1162,0.069,3.4516,7.1556,32.8141,9.0197,4.3285,42.7792,550.0035,,,53.7866,0.7658,3.5528,3.5984,2.2617,6.6542,2.6436,28.751,42.23,6.2345,2.2989,3.8368,501.7561,0.0,2.3171,2.4328,50.6875,2.2458,3.283,2.0553,2.5185,4.6064,3.0052,33.2989,23.2273,71.3489,271.7258,17.7778,3.3579,3.1548,1.8822,58.3333,91.0432,13.089,1.2102,5.1331,5.5034,6.821,4.3428,13.2278,5.5756,3.2527,26.1531,5.9115,24.8636,6.9581,10.0687,6.6788,104.9653,27.0265,33.2962,4.8149,35.3189,8.0386,0.0,3.9857,141.2262,221.247,282.8157,199.0307,159.9585,185.1347,87.0968,282.5151,148.8698,60.4955,1.7448,,1.8022,0.4257,7.3796,15.2802,18.6501,0.0,0.0,98.9474,0.0,,,,16.3993,1.888,0.0,21.3936,0.0727,3.6688,11.3913,2.0109,7.757,4.0715,1.1678,8.0982,7.116,409.536,77.1,0.6548,24.0,0.57,10.6023,0.2603,59.1938,5.8603,0.7393,19.874,,,,,,533.8327,9.28,3.3426,1.7384,14.2564,,4.0334,30.2219
2008-08-17 12:16,1,2940.65,,2214.0556,1150.7775,1.3772,102.9389,201.9724,7.7634,410.5165,10.3643,191.6082,-5511.75,2740.25,-5078.5,783.75,7.3065,61.5778,3.407,86.3416,9.219,50.5347,64.0969,49.4653,117.4196,77.9,2.163,364.1273,140.2436,747.4044,141.7336,646.1045,201.7344,2897.0,0.7582,363.3782,121.0018,17.7409,19.2418,28.0488,719.3555,1.146,143.9836,628.3636,100.6331,162.7636,465.6001,7.1093,1844.4508,8340.3199,,,728.1562,58.4142,2.632,0.7569,1011.6333,36.6674,148.0,105.7,,48.5999,378.13,0.1789,5.45,7.0638,5.004,13.084,0.966,6.0979,0.3,,958.0,267.0,4048.0,716.0,1.3,1.2,18.65,12.53,16.048,7.02,7.74,57.628,7.26,21.91,0.611,8.08,13.27,7.26,10.354,20.864,0.0864,10.2,13.27,91.444,0.0,2.4393,91.7754,1358.2998,,,108.0401,2.4242,12.64,2.7454,26.2466,33.0717,,18.3432,112.2522,0.0568,1.8472,2.3786,1.5159,3.8755,0.2832,2.1196,,397.4455,118.317,1907.1047,336.6307,5.6836,3.7945,4.5966,1.7857,2.3346,15.2324,2.2152,6.9346,2.4493,8.307,2.2152,3.3317,6.6205,0.0308,3.077,4.1144,29.0455,3.3662,2.42,30.787,450.0402,,,39.8244,0.6498,4.5224,6.6371,3.5944,,2.1951,32.8587,12.9901,5.2944,2.655,9.1669,226.6968,941.3911,0.894,3.4974,64.4566,3.1872,9.3205,0.451,3.1825,2.4081,2.3657,17.381,9.7436,79.7086,91.3557,18.0558,8.6715,6.4737,2.1112,38.0282,62.5416,10.0088,1.4607,5.1218,5.7637,8.9345,2.1472,16.5587,4.953,1.1979,28.5663,2.2418,957.554,6.0295,5.9576,6.6776,74.799,37.7303,36.9142,2.9004,7.5369,7.0841,0.0,2.1118,90.8687,542.2025,86.6707,166.0205,101.4047,509.0909,115.2284,510.0592,173.5479,34.3113,2.8719,,3.0291,0.0409,4.9758,18.3326,16.2859,814.5455,0.0,61.3699,0.0,,,,8.8137,3.2315,0.0,14.8375,0.0575,4.1501,7.513,0.4293,9.9618,3.3361,1.2495,7.4873,7.116,404.422,75.108,0.4014,22.96,0.38,10.6759,0.1564,24.9458,5.6772,0.5059,30.1487,249.378,9.8,3.473,3.9298,13.865,529.0654,6.89,2.3555,1.3023,23.3076,83.1192,3.7356,83.1192
2008-08-17 21:26,1,3045.71,2490.25,2197.6444,1247.0334,0.7865,99.9211,199.1869,11.9209,413.6465,10.1341,189.0528,-5426.25,2771.75,-3497.5,-936.75,7.3795,62.9889,3.5116,85.9034,9.2171,50.4176,64.0491,49.5824,117.3928,14.26,6.25,360.5709,154.6955,761.8176,131.5455,646.8118,66.3869,2902.0,-11.8245,361.5055,122.8709,19.3763,31.8245,39.6487,722.1689,1.1329,143.0591,627.4355,104.4863,165.6425,461.793,8.3631,1833.2007,8402.5,,,719.1702,57.6752,4.036,-0.2838,1003.854,37.6619,79.0,189.0,169.5,61.1001,449.614,0.0848,7.42,5.1483,7.286,8.913,0.883,4.7143,0.35,,1197.0,556.0,568.0,2139.0,3.1,1.4,15.0,12.88,22.511,4.87,16.46,25.448,10.39,20.0,0.776,6.38,18.75,10.39,16.326,24.452,0.1106,6.8,18.75,64.592,0.0,2.5031,122.293,680.5,,,78.2726,2.3528,17.805,4.3742,22.2733,68.0018,57.7551,22.953,127.8756,0.0281,2.0781,1.9416,2.4312,2.6613,0.2661,1.7856,,523.042,301.5409,267.3244,997.2142,4.6801,3.9129,6.1837,1.4886,4.474,7.6891,3.0308,6.5442,1.8714,8.4455,3.0308,4.5417,7.3802,0.0383,2.2319,5.5783,20.4,4.9189,1.8758,44.4369,179.0491,,,22.7061,0.6996,5.2764,3.5619,6.2054,6.8065,2.7803,36.0547,10.785,7.4259,3.7397,8.34,170.0948,0.0,0.8951,2.5847,61.1195,2.1547,8.7132,0.6629,2.4936,2.8106,3.0331,22.0594,20.0595,16.2402,228.3427,15.0405,1.6966,2.8186,4.9215,53.617,69.3014,15.3493,1.1879,4.1601,6.1319,8.326,2.9549,11.6735,3.7021,2.5448,38.3329,2.0939,87.8681,5.5324,7.5323,5.1924,96.7675,32.6478,41.1767,3.3859,9.7649,4.7533,0.0,2.9884,61.8187,0.0,67.2035,241.2851,84.4109,936.7681,86.8495,643.3735,168.4848,29.9308,2.1905,,1.7242,1.1116,6.671,10.1293,8.0988,0.0,968.6747,49.1018,0.0,,,,17.7449,3.6377,0.0,10.8837,0.0693,4.0794,44.276,0.4136,6.5345,3.3695,1.7737,11.6144,7.116,,,,,,,,,,,23.3263,,,,,,530.7709,5.03,1.7479,0.9477,9.2608,,2.4419,272.3477
2008-08-17 22:03,1,3035.98,2458.15,2230.0333,1668.6804,1.5739,99.0522,206.8379,6.0494,400.5666,10.3911,196.4468,-5505.5,2718.5,-3112.0,45.5,7.362,67.2222,3.511,84.9715,8.6013,50.3243,64.0262,49.6757,118.2548,76.97,4.019,356.3727,134.8636,731.2024,139.7364,630.9727,212.0235,2829.0,8.4236,352.6027,103.2873,26.3554,31.5764,40.0125,691.1899,1.0782,148.7273,604.6173,102.4215,,,6.3269,1830.5433,8074.26,,,625.3523,58.6268,2.942,1.608,1005.6244,34.7521,117.0,113.8,83.3,64.7998,228.498,0.1528,5.64,9.2899,3.905,15.005,0.414,8.9727,0.59,1353.8999,320.0,227.0,2863.0,994.0,1.8,0.7,18.57,8.2,30.598,3.97,19.45,36.518,14.45,20.83,0.519,15.13,20.94,14.45,14.13,40.385,0.0984,15.02,20.94,52.284,0.0,5.3761,98.6659,1615.9004,,,142.3884,2.8429,11.61,3.7035,30.3453,38.2663,25.7277,20.8219,78.4343,0.0532,2.0831,2.6757,1.2506,4.6829,0.1224,2.5853,482.6249,131.5966,109.4608,1259.7971,420.6903,5.5239,2.2992,9.4088,1.2177,5.5062,13.1123,3.9506,6.6267,3.9691,10.3588,3.9506,4.1084,12.2731,0.0293,4.1617,6.8527,16.6793,,,33.6141,545.9157,,,47.4136,0.9214,4.0192,5.3879,3.7484,3.3887,2.9058,13.6933,9.7087,5.694,2.4919,4.898,0.0,270.8032,2.7848,4.4914,64.5522,3.7459,3.9838,2.0087,4.5675,4.6802,8.0658,5.8124,8.3502,91.9987,0.0,8.6822,3.3525,2.0918,2.6777,27.0386,39.8945,16.8613,0.5252,5.2108,4.0255,6.0802,4.1846,7.6049,2.8411,3.0825,17.2236,5.8273,171.5411,5.9075,4.784,14.6485,79.4523,45.7621,35.3139,5.8428,9.1251,10.099,0.0,3.4633,51.0479,0.0,158.7349,43.9705,67.9354,141.115,111.4626,367.9856,287.4336,84.9726,3.1165,,3.5251,0.0699,5.39,9.4855,20.013,0.0,882.243,132.5301,0.0,,,,8.5531,4.7505,0.0,22.7693,0.0561,4.8491,6.4321,2.5282,8.422,4.1259,1.1545,10.6569,7.116,400.292,80.048,0.5436,19.06,1.42,8.2792,0.6018,97.2075,4.7615,1.7739,36.9618,262.592,8.3,2.9885,3.1608,33.1776,538.0918,6.27,2.2679,1.1652,9.5646,,2.3038,272.3477
2008-08-17 23:04,1,2984.45,2444.09,2230.0333,1668.6804,1.5739,99.0522,207.0302,11.4256,407.276,9.1874,197.8428,-6375.0,3078.25,-4054.0,1549.5,5.1052,66.8556,4.6521,84.9715,8.6013,50.3243,64.0262,49.6757,118.2548,76.97,4.019,356.3809,135.1182,731.0404,140.8155,632.3145,213.4114,2829.0,8.9764,352.0827,104.0945,25.2836,31.0236,39.7661,691.2743,1.0847,150.8536,607.0309,96.1599,,,7.8936,1881.5296,8914.8399,,,776.46,59.6315,3.024,0.0,1014.2044,37.8886,119.0,185.2,181.2,64.7998,228.498,0.1528,5.64,8.5982,10.778,7.425,0.2873,8.4436,0.59,,507.0,675.0,804.0,156.0,2.8,0.8,20.13,8.34,29.315,6.35,19.98,81.399,11.34,23.43,0.408,11.49,22.33,11.34,14.087,37.72,0.1335,15.27,22.33,51.411,0.0,4.8121,117.8053,936.4004,,,93.9495,2.2538,11.49,3.3912,30.9957,56.0821,59.8501,20.8219,78.4343,0.0532,2.0831,2.4937,2.9904,2.2149,0.0987,2.4344,,210.955,298.8516,445.6086,64.3195,5.8925,2.2378,8.8834,2.3199,5.3506,25.2781,3.3168,7.21,3.427,10.4835,3.3168,4.1516,11.6832,0.0366,4.1887,7.0056,16.0339,,,40.0895,343.7443,,,30.8244,0.6927,3.5452,5.3672,6.2055,7.4138,2.9058,13.6933,9.7087,5.694,2.4919,4.9705,0.0,354.3206,2.702,4.1531,94.3317,1.8231,3.1275,2.6585,4.2678,4.6802,3.0143,7.9529,21.928,19.8323,10.0678,11.7098,4.1733,3.6825,4.1881,28.2353,33.475,3.4823,0.5252,5.6485,4.4326,6.1724,4.01,6.3551,4.5094,3.1598,38.1418,5.8273,126.3318,6.6547,3.7515,11.038,88.3182,36.5528,35.4246,5.4566,12.3034,10.1224,0.0,3.6786,53.4641,690.8289,155.3371,608.6957,54.8398,210.8499,124.0691,452.1277,61.9535,60.9623,1.5126,,3.2166,0.1133,6.2611,23.1581,10.5038,0.0,0.0,129.4964,0.0,,,,9.383,1.4078,0.0,12.0997,0.0664,3.7796,3.0178,0.6434,7.2873,3.9396,1.1329,8.9504,7.116,,,,,,,,,,,95.8686,261.302,5.65,2.2881,2.1622,28.2615,536.3273,5.84,2.1568,1.0889,14.037,34.7486,2.7552,34.7486
2008-08-17 23:55,1,2900.69,2483.06,2191.1111,1564.6023,0.9366,102.51,198.1951,7.4172,414.5525,10.297,187.8982,-4970.75,2714.75,-5604.6667,-668.0,7.2257,67.7111,3.4052,84.1154,9.2281,50.273,64.081,49.727,118.1176,16.36,5.364,348.1491,137.6445,724.2693,133.8882,619.6818,54.1691,2822.0,-1.42,348.1973,116.2245,8.9208,21.42,27.1504,697.1189,0.8235,147.4409,611.8627,107.9067,143.5152,468.3475,7.5888,1794.9025,8799.9801,,,695.2041,57.5919,3.997,0.0,1002.4991,41.745,129.0,254.6,129.0,66.7998,189.1969,0.2942,6.52,5.11,4.336,12.851,0.9305,4.6885,0.35,1146.5996,3042.0,364.0,3185.0,11045.0,1.9,0.9,21.94,11.93,32.544,9.62,21.78,22.825,6.39,16.81,0.305,9.12,15.94,6.39,7.944,36.763,0.1556,10.79,20.1,67.735,0.0,4.1424,91.399,1106.9004,,,99.3698,3.2323,17.588,7.0766,33.0087,75.4875,42.3465,19.6394,70.7375,0.0946,1.88,1.5335,1.3083,3.6672,0.2792,1.4449,371.8922,1277.4194,160.6266,1719.9728,4949.9322,6.2946,3.2712,9.8181,2.6669,7.1086,7.7985,1.9109,5.5261,2.6767,9.8852,1.9109,2.0522,10.5626,0.0421,3.0793,6.1278,23.1017,6.214,4.7106,28.0191,329.1774,,,33.4895,1.112,6.0035,5.8608,8.7772,5.1952,3.0487,12.0923,31.4154,6.3604,2.9169,8.8402,436.9048,291.0843,0.743,2.5783,58.4589,3.1,9.037,0.3697,2.4952,2.8106,5.8098,61.198,13.4082,56.8276,0.0,7.7484,5.0094,3.1692,2.806,50.625,66.4474,10.6601,0.9705,6.3019,6.5939,8.6673,4.4934,15.9451,7.1851,3.5147,42.1366,7.0363,450.0,4.8277,2.9525,7.8469,178.6832,29.8319,29.2593,5.2736,18.8937,7.3182,0.0,3.285,62.7718,0.0,0.0,330.1939,176.7521,587.377,427.5325,217.5875,90.9091,54.5855,1.739,,1.8046,0.2043,5.0921,22.9105,12.5784,717.6955,0.0,400.0,450.0,,,,,5.371,0.0,14.2936,0.1045,5.6124,3.4554,0.5327,9.9056,3.5592,1.7544,16.952,7.116,406.414,80.594,0.532,26.21,1.57,12.4104,0.6126,78.3896,6.4491,1.948,11.5017,247.11,3.57,1.3113,1.4447,25.0667,535.9227,8.65,3.1242,1.614,7.508,176.0329,2.2888,176.0329
2008-08-18 0:02,1,2916.02,2467.49,2185.9333,1659.6962,1.629,98.6822,202.5579,11.2227,423.8263,10.1733,192.3847,-5181.5,3042.0,-4836.25,374.75,7.3305,65.6778,3.413,84.9715,8.6013,50.3243,64.0262,49.6757,118.2548,76.97,4.019,354.0864,137.4073,730.1885,134.8818,626.3755,47.8022,2828.0,9.2082,352.4627,106.6155,19.5491,30.7918,36.9278,693.2606,1.0948,147.7482,606.8264,91.0124,,,7.3307,1836.6503,8747.37,,,690.0066,59.9297,2.632,0.7569,1011.6333,36.6674,94.0,130.3,140.3,60.3,220.325,0.4348,6.5,7.1043,5.9,12.14,1.3051,5.7992,0.59,1360.1001,1022.0,835.0,7537.0,405.0,1.6,2.1,19.66,14.07,33.646,8.25,21.54,30.086,8.88,25.65,0.624,11.91,23.37,8.88,13.74,39.677,0.1769,14.19,23.37,51.7,0.0,4.5065,88.7012,1647.7998,,,136.4937,2.5557,12.64,2.7454,25.5771,45.927,47.544,18.8948,69.936,0.1338,1.9511,2.3422,2.0488,3.4889,0.3559,2.0544,422.5458,454.6841,415.786,3604.8504,211.7961,7.1479,3.7511,10.221,2.4198,6.7114,9.2475,3.2601,7.4859,3.3848,11.4544,3.2601,4.1595,12.0253,0.0563,4.3203,7.0187,18.0422,,,29.847,542.1893,,,45.9526,0.7601,4.5224,4.1605,4.4684,5.6859,2.7585,13.275,26.6905,6.5868,2.2816,4.5415,0.0,781.21,3.4227,3.5073,52.5719,2.8644,12.8291,1.9899,3.0144,4.6802,1.8599,19.724,27.449,155.8439,108.072,6.8115,4.8445,1.6097,2.4361,68.7273,67.4097,17.6091,0.5252,5.5523,8.1758,10.2396,4.6079,19.6791,6.1165,3.4388,62.9386,5.9788,96.436,7.2774,5.7962,11.171,119.545,28.8388,37.2077,5.7232,16.1603,9.6042,0.0,3.8512,56.8055,395.0501,247.2406,69.9784,255.336,140.9445,86.9126,440.0,122.4819,61.4748,2.0937,,3.1948,0.8621,4.8295,24.4199,18.8377,0.0,0.0,149.1124,0.0,,,,18.9997,0.9859,0.0,19.7815,0.0617,4.2644,5.3604,2.1251,8.7664,3.3361,1.2495,7.4873,7.116,404.61,73.212,0.6326,20.17,1.06,9.7927,0.401,53.88,4.985,1.4478,15.0943,265.1,9.2,3.8707,3.4704,23.3564,535.7882,7.65,2.4762,1.4278,11.9444,,1.9224,176.0329
