Time,Pass/Fail,F0,F1,F2,F3,F4,F6,F12,F14,F15,F16,F18,F21,F22,F23,F24,F27,F28,F31,F32,F33,F34,F35,F36,F39,F40,F41,F43,F45,F46,F48,F50,F51,F55,F59,F60,F62,F63,F64,F65,F66,F67,F68,F70,F71,F72,F73,F83,F88,F90,F110,F111,F115,F117,F122,F129,F133,F134,F135,F136,F137,F138,F139,F140,F142,F148,F150,F151,F152,F154,F155,F158,F159,F160,F161,F162,F166,F167,F180,F182,F183,F185,F187,F188,F196,F197,F198,F199,F200,F201,F202,F203,F204,F205,F207,F208,F209,F218,F223,F225,F245,F246,F250,F252,F268,F269,F270,F271,F272,F273,F274,F275,F277,F283,F285,F286,F287,F289,F293,F294,F295,F296,F297,F316,F318,F319,F321,F323,F324,F332,F333,F335,F336,F337,F338,F339,F340,F341,F343,F344,F345,F346,F361,F363,F383,F384,F388,F390,F406,F408,F409,F410,F411,F412,F413,F415,F416,F417,F418,F419,F420,F421,F423,F424,F425,F426,F427,F428,F429,F430,F431,F432,F433,F434,F435,F436,F437,F438,F439,F440,F442,F452,F453,F454,F455,F456,F457,F459,F460,F467,F468,F469,F470,F471,F472,F473,F474,F475,F476,F477,F478,F479,F480,F482,F483,F484,F485,F486,F487,F488,F489,F490,F491,F492,F493,F494,F495,F496,F497,F499,F500,F510,F511,F516,F517,F518,F519,F520,F521,F522,F523,F524,F525,F526,F527,F539,F540,F541,F545,F547,F548,F549,F550,F551,F553,F554,F555,F556,F557,F561,F562,F564,F566,F568,F569,F570,F572,F574,F576,F577,F581,F585,F589
2008-08-08 4:55,-1,3052.82,2525.33,2186.2667,1088.7359,1.2723,103.5633,202.7228,2.4472,412.4277,10.7668,191.9561,-6290.25,3032.75,-3972.0,1497.5,5.146,70.2444,4.6613,84.818,8.6309,50.2512,64.2144,49.7488,117.4996,78.31,2.408,360.5227,148.9018,755.7826,134.4973,643.9218,210.7175,2880.0,-3.2509,361.4355,125.6509,11.1138,23.2509,32.6343,723.1483,1.2059,147.0755,634.1618,69.7495,169.2684,464.8935,7.2,1861.4446,9150.2299,,,792.7484,58.9346,3.742,0.0946,1010.4211,37.9038,98.0,74.3,84.8,65.0,313.986,0.1351,5.96,8.3051,2.492,12.072,0.8296,7.5927,0.41,,198.0,705.0,1326.0,51.0,2.6,1.0,14.61,7.28,25.141,6.1,20.96,56.751,3.72,18.56,0.738,4.3,16.08,3.72,6.287,23.663,0.7346,10.79,22.91,93.124,0.0,5.8604,121.8027,1499.0,,,124.7869,2.9933,8.98,1.987,24.3907,20.8911,29.3242,23.8911,103.035,0.0413,2.0299,2.5926,0.8076,3.6404,0.239,2.3801,,87.3284,326.1966,565.8987,21.1739,4.8207,2.1345,7.346,1.6726,5.8379,21.2544,1.0653,5.8547,1.3579,8.8469,1.0653,1.9793,7.3221,0.2007,2.84,6.3316,30.5784,7.9617,4.4915,42.6832,470.6675,,,43.649,0.9729,3.0082,4.3775,2.4338,3.358,2.9731,28.8395,10.6183,5.7549,4.2891,16.2854,0.0,556.1254,1.8787,4.0968,101.8314,2.9271,7.7053,1.1404,3.9554,3.2774,2.8565,3.1477,23.2462,33.3837,3.4057,9.3259,2.8507,0.6413,3.7014,37.9747,46.7466,2.7674,1.5117,4.0524,2.5296,4.8891,3.3265,7.983,4.5354,3.2551,26.9323,5.1071,114.4298,5.1351,7.4474,3.4222,144.6852,15.9994,19.265,3.2722,60.914,7.3364,0.0,3.6126,133.5122,356.8922,182.2454,335.0785,266.1491,0.0,264.0625,250.6348,221.4857,81.395,1.739,,1.8046,0.1655,6.5435,26.529,16.3821,0.0,0.0,142.6901,320.0,,,,,2.0507,0.0,15.741,0.0696,5.0791,6.1265,1.9073,3.5638,3.5553,0.8887,5.2422,7.116,406.948,73.544,0.4649,17.61,0.83,8.7864,0.346,64.0216,4.3273,1.1286,57.5388,261.956,9.9,4.3444,3.7793,11.9065,531.03,9.08,3.1635,1.7099,12.3326,131.2543,2.9976,131.2543
2008-08-08 7:26,-1,2914.47,2492.14,2181.6111,1083.3937,1.2484,104.1478,202.4492,2.9634,414.3435,10.5142,191.935,-5389.25,2646.25,-4318.5,-2849.0,6.9772,61.2222,3.1987,85.6626,9.1502,50.2288,64.1871,49.7712,119.3708,72.29,3.958,359.8591,126.8045,724.4406,144.1355,630.7991,205.9546,2864.0,0.2309,356.3909,107.0355,16.7373,19.7691,28.0695,696.3711,1.0433,150.6355,614.0618,90.4021,145.5469,468.5149,7.033,1786.5706,9007.04,,,642.7469,59.7038,3.609,0.6623,1012.1967,36.5767,94.0,65.8,150.9,63.2002,231.09,0.1032,6.6,9.0671,5.088,11.863,3.4012,7.5867,0.5,,565.0,363.0,5491.0,4138.0,3.5,1.1,14.7,7.4,21.308,5.05,15.51,61.241,6.54,16.86,0.533,9.45,14.93,6.54,6.404,22.341,0.1551,8.94,14.93,57.036,0.0,4.1126,88.7832,962.2002,,,105.2803,2.9372,8.14,2.3331,23.5637,20.2462,51.0825,22.1896,76.9317,0.0412,2.2926,2.8978,1.6187,3.092,1.0531,2.3804,,249.2861,174.9026,2564.232,1967.6658,5.0611,2.408,6.1246,1.7496,4.9158,17.7541,2.1771,4.7527,2.9996,7.8028,2.1771,1.9081,6.3553,0.0454,2.2657,4.2536,18.5826,4.5094,3.025,31.2473,307.7812,,,33.2696,0.941,2.7696,4.2603,2.2577,6.055,2.897,21.3302,8.2656,6.3371,3.8648,6.2116,279.4393,0.0,2.794,4.4787,171.6968,2.8631,32.3491,1.143,3.9527,4.0202,5.8567,10.4838,13.7175,127.1506,145.2439,10.1334,2.6373,2.4078,5.7169,40.9091,49.6582,8.1909,0.6953,4.0849,4.7927,5.8357,2.9413,8.0569,3.5037,2.4588,29.7352,5.0769,0.0,4.7308,4.9753,8.8288,89.2021,33.0819,22.8149,3.2082,14.8656,5.9349,0.0,2.4314,63.0915,522.7907,199.6491,266.9166,240.2742,700.9901,203.1606,267.6543,274.8109,58.4758,1.7524,,4.2774,0.4442,4.9695,15.3909,10.6828,0.0,737.6947,65.1163,0.0,,,,,3.1237,0.0,16.3797,1.1203,4.9197,4.0794,0.3656,3.1046,2.9848,0.8042,6.3787,7.116,409.956,73.306,0.5805,16.66,1.01,8.4877,0.4212,57.7663,4.0639,1.3778,44.248,263.664,9.65,3.7929,3.66,18.6842,534.5873,6.99,2.4866,1.3075,15.382,,2.7633,131.2543
2008-08-08 8:44,1,2959.86,2491.19,2208.0,1835.9832,1.5714,100.2478,196.7845,3.3456,419.7146,8.0711,188.7133,-6538.75,2984.0,-952.75,1437.0,4.9585,63.9,4.5924,84.5407,9.1638,50.1709,64.2232,49.8291,119.7114,74.21,2.963,365.1745,134.7691,740.0988,140.8545,640.7982,204.4244,2870.0,26.4509,364.0036,121.22,8.3455,13.5491,16.2355,723.8633,1.3415,147.2291,632.4527,222.2734,,,7.0874,1881.9657,8564.08,,,743.4139,59.0892,3.937,-0.0473,1000.0948,39.2181,73.0,184.5,95.8,51.7,846.8969,2.8181,10.26,6.0277,5.295,16.435,1.6223,5.6626,0.18,,574.0,774.0,10391.0,138.0,4.6,0.4,15.01,7.74,22.876,3.84,15.5,57.751,3.55,15.59,0.322,5.79,17.84,3.55,4.14,24.366,0.097,5.43,17.84,37.836,0.0,4.4947,138.3851,1086.2002,,,123.3745,4.5096,13.363,3.72,19.4722,68.4336,38.9485,16.5258,293.0355,0.9016,2.955,2.1554,1.5064,5.2573,0.5074,1.9815,,243.0574,345.8902,4777.9626,57.4978,4.8377,2.3517,6.6825,1.0947,4.8146,19.443,1.0708,4.9274,1.9808,7.3491,1.0708,1.1331,7.3017,0.0304,1.6207,5.2399,10.2951,,,49.5449,396.2052,,,45.692,1.2621,5.3196,3.3281,6.2334,3.8456,2.3415,46.1277,179.3389,10.2346,4.9267,6.6146,0.0,0.0,1.5273,3.0631,158.2659,3.9158,20.0998,0.5658,3.0006,1.459,1.8114,8.7784,25.9383,0.0,9.6033,14.2268,5.1575,1.6739,7.1987,12.3288,37.9518,3.7453,0.8463,4.1104,2.3479,5.7432,3.0909,9.7109,2.7262,2.4189,28.2505,5.1235,13.4211,4.2829,3.1732,4.7764,213.7686,26.201,25.4997,3.3661,7.2331,3.6881,0.0,2.8208,17.0223,0.0,240.0644,371.4286,162.2556,197.0461,145.1566,0.0,612.4675,63.419,3.1587,,1.7999,1.3638,7.3532,22.9395,12.6832,919.4805,0.0,98.0306,0.0,,,,11.4453,2.9804,0.0,16.5957,0.106,7.6318,4.1329,0.3707,6.2993,3.5363,1.3362,9.4854,7.116,404.498,81.316,0.7218,18.15,1.68,8.3114,0.7505,47.0943,4.487,2.066,16.8093,245.062,4.59,1.8099,1.873,33.1318,535.4327,10.45,3.559,1.9517,14.5937,128.2819,2.763,128.2819
2008-08-08 12:37,1,2964.77,2524.44,2181.5111,1177.083,1.3012,100.9333,195.5249,11.7113,408.0994,9.8767,185.6482,-6349.5,2966.75,-4438.25,1576.75,5.0897,69.0111,4.6423,84.818,8.6309,50.2512,64.2144,49.7488,117.4996,78.31,2.408,358.2536,152.1936,757.5634,136.8164,647.2636,221.8122,2889.0,-12.1527,363.4,120.0409,23.1272,32.1527,42.2381,715.3253,0.9728,140.6955,624.1364,116.9935,159.4074,464.729,7.4108,1802.995,9209.45,,,786.0266,58.974,3.925,-0.0946,1012.6356,40.0084,127.0,165.6,152.0,60.6001,377.64,0.0904,6.18,5.7957,13.812,11.782,0.4411,5.5518,0.41,,582.0,448.0,4048.0,53.0,3.2,1.3,15.39,6.38,24.483,6.48,20.22,56.252,6.63,17.4,0.824,4.36,15.99,6.63,8.192,19.918,0.2184,7.17,15.99,105.003,0.0,3.4617,81.6494,1166.2998,,,137.713,2.9257,9.28,3.4688,31.3971,56.7401,56.7683,21.3122,116.062,0.0285,2.0836,2.1412,4.5988,3.6247,0.1331,2.0277,,254.4884,207.906,1828.5727,23.7539,4.4012,2.0105,7.5104,1.6939,5.5044,16.9551,1.7701,5.658,1.1623,8.2279,1.7701,2.5996,6.241,0.0609,2.0092,5.4454,35.3803,4.3927,2.3729,27.0638,357.5263,,,43.1384,0.9903,3.2576,5.8347,5.5856,6.0211,2.7779,32.0827,6.9466,6.1228,4.0317,6.7415,513.4421,933.1137,1.6525,2.9642,117.9376,2.887,4.4661,0.8327,2.9905,3.2774,3.1675,9.1661,15.1007,91.2071,3.3613,8.4243,3.6668,3.5562,4.6369,56.25,38.1356,2.2187,1.5117,4.2958,3.4309,4.192,3.2318,8.0268,4.7363,3.1239,25.3602,5.2467,54.5557,4.7881,8.2543,3.6321,69.1393,20.6203,19.3947,2.7845,22.4486,5.0961,0.0,2.5619,89.7512,219.5726,218.5615,267.4464,94.6698,501.573,426.5525,383.1325,298.4946,46.711,1.6133,,1.4054,0.0888,4.5285,16.9548,12.6642,375.5372,464.2254,141.0405,455.814,,,,,2.986,0.0,17.5201,0.0724,4.961,4.6202,0.595,4.6153,3.7432,0.9164,8.6702,7.116,400.444,81.354,0.5804,21.11,1.44,9.2421,0.6358,83.5888,5.2717,1.77,57.5388,262.136,7.28,2.6124,2.7772,10.4638,536.0109,6.11,1.9061,1.1399,14.0347,,3.1012,128.2819
2008-08-08 20:21,-1,3045.7,2456.17,2184.8778,960.8486,1.016,102.5333,198.1573,4.2038,411.9064,9.4522,188.7051,-5599.5,2619.25,-2991.75,-1969.75,7.2628,71.1222,3.4247,85.2804,9.2436,50.4371,64.2175,49.5629,118.3534,67.38,3.26,352.0436,144.3427,743.6965,144.5464,640.9327,208.988,2830.0,-1.5664,350.1182,102.7764,35.0263,41.5664,52.5262,691.1704,1.095,153.0118,605.9064,110.8899,141.2612,464.6452,6.8543,1833.091,8746.32,,,766.1571,57.1943,3.093,0.1419,1004.8728,36.9917,91.0,184.3,226.1,76.7,558.185,0.4409,6.79,4.0335,4.956,20.043,0.367,4.0699,0.49,,481.0,114.0,1949.0,14006.0,3.7,1.5,20.14,12.12,35.287,7.1,23.69,73.596,9.73,23.02,0.273,7.39,21.99,9.73,9.591,27.459,0.1217,5.64,21.99,75.287,0.0,6.1038,130.3582,1187.2998,,,131.3842,2.4838,17.942,4.2332,28.1707,79.1736,76.9355,25.2959,158.0936,0.153,2.1479,1.3824,1.6787,5.5249,0.1125,1.3539,,247.4975,54.6588,871.6966,6067.372,5.7831,3.3584,10.915,2.2704,7.0668,24.8618,2.9778,6.519,2.2027,10.0414,2.9778,3.1338,8.5175,0.0345,1.8819,6.4119,23.0882,6.089,3.4252,41.27,398.4763,,,43.8062,0.6548,6.1702,4.0381,6.0512,9.2054,3.5105,58.0929,43.3916,6.6222,4.3672,3.1969,399.64,499.5582,2.0681,2.0355,117.8928,4.8659,3.8829,1.843,2.1567,3.9024,4.0208,8.5901,4.3524,65.1458,711.0547,5.3904,6.3245,3.7038,5.2023,76.7045,88.5246,16.3812,1.3586,5.7209,4.0668,8.3967,4.7448,8.9372,4.9119,3.6962,35.2154,5.8809,621.184,6.5749,2.4663,7.1904,62.7814,23.4084,18.2594,3.9728,11.1184,3.686,0.0,3.6293,67.8935,0.0,58.2716,0.0,0.0,227.668,108.042,466.9656,736.9565,89.0495,1.6302,,2.7702,0.137,7.1114,29.0889,13.5748,0.0,0.0,117.2237,538.4615,,,,33.9811,2.3294,0.0,17.1485,0.041,4.3427,5.0499,0.4726,6.184,4.1391,1.7855,11.4437,7.116,407.85,73.164,0.2214,19.17,1.01,8.0983,0.3733,42.6289,4.7003,1.3805,71.5633,258.524,5.12,2.2269,1.9805,40.9011,530.5818,11.58,3.8397,2.1825,23.0452,223.6518,3.7138,223.6518
2008-08-08 21:22,-1,3057.03,2468.41,2184.8778,960.8486,1.016,102.5333,201.0679,19.5465,429.0356,9.6394,191.4285,-5645.25,2767.5,-3636.25,-838.25,7.2973,68.8556,3.3907,84.9798,8.3754,50.2413,63.8874,49.7587,118.0962,79.06,3.313,350.5018,140.2118,733.5702,144.9755,635.6891,224.2298,2825.0,14.6455,349.6055,114.8573,16.1127,25.3545,34.5155,699.0546,1.0223,155.1136,619.5764,71.7043,151.5935,467.9829,6.5434,1848.3966,8546.0399,,,728.7669,57.4904,2.723,0.7569,1005.8207,37.0159,81.0,90.2,107.3,76.7,558.185,0.4409,6.79,8.5184,22.318,8.618,0.9568,7.6591,0.49,,1020.0,266.0,4436.0,2582.0,1.4,1.2,16.56,9.7,31.597,9.23,15.04,48.22,4.66,17.6,0.353,6.0,20.83,4.66,6.585,29.965,0.4903,9.31,20.83,91.178,0.0,2.4961,122.8352,760.6992,,,72.3516,2.7749,18.195,2.129,21.1516,30.5985,36.9528,25.2959,158.0936,0.153,2.1479,2.6527,6.6897,2.4124,0.2807,2.4787,,554.631,113.9985,1832.7628,1199.2816,5.337,2.8092,10.0971,2.8984,4.859,12.1959,1.5036,5.9943,1.6661,8.3743,1.5036,1.9075,9.0095,0.1477,2.7949,6.9116,28.9436,6.9522,6.6819,38.1886,211.8838,,,22.3476,0.7681,5.8848,3.6765,2.9506,4.3469,3.5105,58.0929,43.3916,6.6222,4.3672,16.9151,478.4823,358.9547,2.448,4.2366,114.1793,2.0087,9.9254,2.1942,4.001,3.9024,4.8825,18.0683,9.6116,121.9938,308.0227,7.6061,3.2869,1.3019,2.0332,44.4444,47.4239,10.6764,0.8037,4.7247,3.5238,6.9181,4.3073,6.6698,6.3666,2.3659,21.5047,5.8811,31.8187,5.0342,3.3993,5.2239,129.2765,18.3793,19.0785,4.2865,47.9589,6.002,0.0,3.362,127.1584,0.0,118.6661,303.3138,0.0,207.0459,106.9136,323.0143,509.0164,38.1468,1.6698,,3.0342,0.8905,6.6455,65.3618,8.9012,0.0,0.0,97.7778,0.0,,,,10.4794,2.3842,0.0,9.928,0.0555,4.8268,4.1597,0.4513,8.2448,4.443,1.809,5.7516,7.116,412.234,72.766,0.9071,9.8,0.21,4.2509,0.0856,65.5816,2.3773,0.2886,39.2586,257.318,3.29,1.2549,1.2786,24.2088,535.0645,5.7,2.0622,1.0653,15.0191,62.1248,2.4798,62.1248
2008-08-08 21:53,-1,2969.52,2546.75,2221.9444,1551.6947,1.5296,99.2678,198.8842,3.6676,405.2775,9.9547,188.9295,-5447.75,2503.75,-6121.25,-6678.0,7.1145,63.2556,3.2866,85.7375,9.0998,50.1482,64.0107,49.8518,119.5608,13.77,5.31,359.5891,139.9045,745.329,141.26,640.7536,203.0802,2878.0,9.6745,359.7082,109.5791,24.4318,30.3255,39.7935,705.5355,1.016,147.0345,616.3218,118.799,148.2239,468.0979,6.9062,1838.6787,8901.58,,,793.5619,60.6762,3.093,0.1419,1004.8728,36.9917,96.0,163.6,125.5,59.5,326.111,0.3041,4.21,9.0139,5.317,20.393,0.2031,8.9515,0.37,,550.0,371.0,11311.0,12480.0,3.5,1.7,17.57,12.9,36.772,5.64,26.08,57.546,11.47,20.89,0.276,10.88,20.44,11.47,12.116,32.544,0.0649,8.33,20.44,66.443,0.0,5.7424,113.3219,1369.0,,,150.5569,2.6468,17.942,4.2332,24.3177,56.7706,49.0395,18.4097,94.5242,0.099,1.4077,3.0861,1.861,5.7358,0.0721,3.0723,,261.0037,158.1442,5481.2439,5843.7396,5.585,3.2672,11.256,1.5751,7.5796,15.1476,3.3819,6.4736,3.4598,10.8745,3.3819,3.4158,9.3224,0.0232,2.632,5.9771,21.611,4.5273,2.4094,38.1222,543.8642,,,55.6965,0.7583,6.1702,4.3225,5.5093,4.9278,2.6778,21.0164,19.8827,4.2411,2.7832,7.8586,224.4762,0.0,1.6686,4.5322,144.9708,5.0319,2.0407,1.0869,4.738,2.9595,4.8113,10.0959,14.8178,184.7825,186.8823,9.9647,5.7121,2.2068,5.5331,64.8305,74.0599,12.8098,1.0486,4.8861,2.0054,9.2206,4.9337,11.7509,3.9926,4.0702,28.3366,5.2947,118.5585,5.8075,2.5585,9.9289,83.6615,37.823,30.4472,4.6127,6.3848,5.6653,0.0,3.3164,55.9289,512.4183,60.2219,51.4736,49.9688,260.1418,120.1958,425.4545,808.8889,83.1486,1.6311,,4.1856,0.098,6.1632,28.0613,15.3793,0.0,0.0,289.6552,669.3878,,,,6.9937,3.7478,0.0,18.9723,0.0749,4.3621,4.3997,0.5213,6.0125,4.1391,1.7855,11.4437,7.116,406.48,73.814,0.7519,19.33,0.82,8.9693,0.3875,58.8457,4.7555,1.1109,51.1223,263.3,5.61,2.4557,2.1307,14.3717,537.2082,8.01,2.9007,1.491,17.4104,185.5679,2.4863,185.5679
2008-08-08 22:06,-1,2892.37,2517.09,2184.8778,960.8486,1.016,102.5333,200.4383,12.7227,416.5171,9.7123,190.726,-5501.0,2602.0,-4487.5,427.25,7.2815,67.6333,3.4322,84.9798,8.3754,50.2413,63.8874,49.7587,118.0962,79.06,3.313,349.6218,143.9973,738.3333,145.3373,638.9564,228.6971,2825.0,9.8418,351.1918,113.8391,23.5091,30.1582,40.4755,697.8578,1.0643,150.4164,615.4473,55.5256,145.3263,470.121,6.8317,1712.9528,8302.3,,,706.4036,60.3448,2.723,0.7569,1005.8207,37.0159,106.0,106.0,164.8,76.7,558.185,0.4409,6.79,8.4404,10.421,8.616,0.4145,8.1567,0.56,,608.0,158.0,4145.0,660.0,2.0,1.2,16.45,9.89,32.68,5.49,16.69,56.635,5.84,18.69,0.37,5.13,18.27,5.84,7.52,31.331,0.567,7.24,18.27,68.382,0.0,5.5027,163.0231,655.3003,,,72.7452,1.7796,18.195,2.129,28.6378,41.5186,56.122,25.2959,158.0936,0.153,2.1479,2.626,3.1358,2.4673,0.1231,2.5654,,273.675,70.6258,1985.3984,292.968,4.8314,2.8478,10.0639,1.5571,5.2594,14.7574,1.6645,5.6171,1.5609,8.1084,1.6645,2.1846,9.8948,0.1596,2.0241,5.2129,21.5229,9.1698,6.1586,49.2158,230.1904,,,22.513,0.6626,5.8848,4.923,3.6648,6.5472,3.5105,58.0929,43.3916,6.6222,4.3672,6.262,0.0,500.1414,2.4446,4.211,81.9085,2.0686,4.2676,2.3008,4.2766,4.4604,3.6762,11.0525,6.0723,92.3677,154.4763,6.4831,3.6679,1.5931,2.9571,43.9024,76.1128,8.4202,0.8037,4.7051,4.2174,6.8682,4.4262,6.8781,3.7774,2.6121,24.7642,5.8811,59.3386,5.3219,3.5528,4.5064,77.7146,19.3646,18.5792,4.4896,53.2734,4.8133,0.0,2.9686,123.1539,0.0,80.2464,485.23,200.3356,174.1497,121.6,530.9091,134.9434,80.5459,1.7045,,1.7999,0.3496,9.5171,14.2249,7.893,0.0,0.0,68.046,647.619,,,,4.0831,1.6991,0.0,10.298,0.0627,2.9491,4.6931,0.6607,7.9626,4.443,1.809,5.7516,7.116,401.404,80.632,0.4847,15.76,1.2,8.19,0.5571,69.8277,3.9262,1.4882,34.4987,259.262,1.79,0.6978,0.6904,22.8057,535.1564,5.72,1.8879,1.0688,19.0155,47.0849,1.8953,47.0849
2008-08-08 22:25,-1,3026.77,2474.32,2181.6111,1083.3937,1.2484,104.1478,196.5244,13.1655,411.0683,10.2585,186.2659,-4228.0,2038.25,-2847.25,866.5,2.3273,63.3889,3.5076,84.8723,8.755,50.3957,64.0838,49.6043,117.326,78.27,3.578,359.1873,128.4209,724.4843,140.4082,628.0164,191.3938,2891.0,-5.8682,353.92,102.5527,26.6782,25.8682,33.58,690.9043,1.0179,144.8655,601.3382,91.8406,138.54,462.7982,7.9495,1685.8514,9263.4101,,,777.0694,59.5197,3.901,-0.3784,1004.4356,39.1564,70.0,150.5,148.9,63.2002,231.09,0.1032,6.6,8.1456,16.029,6.759,0.7895,7.4761,0.45,,5921.0,2844.0,3892.0,1307.0,2.5,0.7,13.38,8.92,17.527,3.6,10.13,61.388,7.08,11.71,0.793,15.15,12.96,7.08,6.274,17.036,0.1136,5.7,12.96,58.333,0.0,5.1622,182.4956,639.5996,,,67.2026,2.2528,16.38,3.2236,18.7521,58.4798,55.1088,22.1896,76.9317,0.0412,2.2926,2.4698,4.0923,2.074,0.2295,2.2735,,2826.3162,1369.1151,1899.735,590.041,4.7371,2.5639,4.8046,1.3365,3.6119,21.5555,2.1704,3.6339,4.172,6.8424,2.1704,1.7733,4.7516,0.0343,1.7782,4.0599,16.596,4.9729,2.7447,58.0575,214.1252,,,22.3352,0.6708,5.2856,3.1908,4.9723,6.0178,2.897,21.3302,8.2656,6.3371,3.8648,3.5422,632.084,973.545,1.9747,4.1448,121.7496,1.6443,7.6957,1.2075,4.0137,3.6066,5.1924,140.0426,139.5315,136.6933,150.8367,138.0866,134.1629,134.6224,3.9439,25.9259,43.8134,2.8795,1.5009,3.7251,6.838,6.9459,2.4192,12.9463,2.564,1.613,32.0742,104.1248,120.6507,3.3087,7.3013,14.7729,48.5789,27.3695,18.6838,2.4658,11.1627,3.9347,0.0,2.1552,63.5155,288.6896,318.3673,370.1031,651.6393,917.0972,77.1037,109.0909,324.4444,64.9368,1.0281,,3.9238,1.5357,10.8251,53.3925,6.9046,451.8272,0.0,79.5411,900.0,,,,,2.7782,0.0,8.6482,0.143,3.785,3.1144,0.5909,3.7588,3.1272,1.6308,8.2326,7.116,403.128,79.374,0.4992,15.67,1.01,6.9765,0.4145,85.4042,3.8871,1.2725,53.157,,,,,,510.9145,439.05,137.833,85.9341,69.196,64.8236,4.5331,64.8236
2008-09-08 2:15,-1,2999.01,2447.29,2217.7556,1349.3451,1.2793,105.31,199.3222,3.3901,400.1254,10.5147,188.8075,-5645.5,2663.5,-4065.5,-1871.75,7.4137,65.3556,3.4744,86.1197,9.043,50.36,63.8744,49.64,117.6784,78.68,2.096,352.3191,142.9055,736.8024,141.4764,636.7009,200.9677,2830.0,-12.1373,350.8291,110.7682,25.3682,32.1373,41.9354,694.867,1.0349,149.7355,611.3327,120.7762,149.1817,462.151,7.4649,1824.7066,9101.3,,,803.7863,55.732,2.723,0.7569,1005.8207,37.0159,98.0,61.0,114.6,63.9001,488.1899,0.76,6.08,6.8445,2.029,12.253,0.4782,6.5338,0.51,,1238.0,248.0,1862.0,434.0,2.0,1.1,17.19,9.61,32.269,10.94,16.82,51.982,6.33,17.06,0.331,5.53,15.19,6.33,6.793,26.009,0.0854,5.1,15.19,66.498,0.0,5.0956,160.2888,2216.8999,,,212.1006,1.3286,18.195,2.129,23.8196,22.2371,35.8556,19.9788,144.1992,0.2206,1.831,2.5148,0.6524,4.367,0.1376,2.4269,,524.1084,115.9094,906.9838,192.7648,6.3078,2.9714,10.0686,3.5747,5.2593,17.102,1.7559,5.4811,1.7916,7.9601,1.7559,1.885,8.6131,0.0244,1.5655,5.3108,19.1204,3.9321,2.457,50.4965,682.8875,,,63.8893,0.4191,5.8848,4.3985,2.034,4.6827,2.8813,36.1798,59.41,5.7734,2.991,4.8797,254.0806,0.0,2.5438,3.4339,59.8509,3.0623,4.5476,1.5056,3.4605,4.0867,7.1026,21.929,9.3111,45.8,23.1869,6.9047,4.4301,4.4107,3.0602,42.4893,40.553,7.1091,1.6333,4.8791,5.7208,6.7247,4.3796,5.8077,7.7327,2.6417,25.8658,5.8809,52.1534,4.8628,3.1142,4.9924,59.8782,19.6968,16.1988,3.743,8.253,3.406,0.0,2.4847,55.0589,407.2901,211.1922,0.0,162.0748,0.0,0.0,412.2392,279.5699,68.2607,1.5034,,2.9911,0.1875,8.7844,16.9061,24.3581,759.8662,466.3317,63.8037,0.0,,,,,1.8472,0.0,26.3877,0.0722,2.384,5.0091,0.5277,6.356,4.443,1.809,5.7516,7.116,413.498,73.938,0.8126,10.85,1.01,4.9646,0.4172,69.4971,2.624,1.366,40.593,261.04,4.4,1.8972,1.6856,12.1581,534.5045,10.13,3.5979,1.8952,10.039,143.3273,2.7845,143.3273
